song_id,song_name,author_name,album_name,song_img,song_time,song_url,album_data,create_time,update_time
1,Unknown Doll,10th Avenue Cafe,幻想郷茶房 ~tea for two~,Unknown Doll.jpg,4:42,10th Avenue Cafe - Unknown Doll.mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
2,Cu capu-n nori,3 Sud Est,热门华语38,Cu capu-n nori.jpg,3:23,3 Sud Est - Cu capu-n nori.mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
3,Tonight,3rd Storee,The 3rd Storee,Tonight.jpg,3:59,3rd Storee - Tonight.mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
4,Melon Cream Soda,4ru,Coloridium,Melon Cream Soda.jpg,2:54,4ru - Melon Cream Soda.mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
5,In My Mind (Frankie Goes Deep Remix),5 Reasons,NU DISCO 2014 (Ibiza Summer Essentials),In My Mind (Frankie Goes Deep Remix).jpg,7:04,5 Reasons - In My Mind (Frankie Goes Deep Remix).mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
6,In My Mind(Original Mix),5 Reasons,IN MY MIND,In My Mind(Original Mix).jpg,6:20,5 Reasons - In My Mind(Original Mix).mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
7,Night Drive in Moscow (Original Mix) - remix,5 Reasons/Patrick Baker,Night Drive In Moscow,Night Drive in Moscow (Original Mix) - remix.jpg,4:51,"5 Reasons,Patrick Baker - Night Drive in Moscow (Original Mix) - remix.mp3",2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
8,Aimai Self (5u5h1 Remix),5u5h1,Aimai Self (5u5h1 Remix),Aimai Self (5u5h1 Remix).jpg,4:33,5u5h1 - Aimai Self (5u5h1 Remix).mp3,2018-12-23,2018-12-23 02:57:53,2018-12-23 02:57:53
9,Usushio Girl,5u5h1,Usushio Girl,Usushio Girl.jpg,3:34,5u5h1 - Usushio Girl.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
10,Driftwood,7AND5/Stella 13,"Hope, Destiny, And Choice",Driftwood.jpg,4:25,"7AND5,Stella 13 - Driftwood.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
11,友達以上、恋人未満。,8utterfly,DRAMA,友達以上、恋人未満。.jpg,4:07,8utterfly - 友達以上、恋人未満。.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
12,ドレミファロンド,96猫,アイリス,ドレミファロンド.jpg,3:21,96猫 - ドレミファロンド.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
13,ブラックペッパー with ろん,96猫/ろん,7S,ブラックペッパー with ろん.jpg,4:01,"96猫,ろん - ブラックペッパー with ろん.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
14,Lost Within,A Himitsu,Lost Within,Lost Within.jpg,5:37,A Himitsu - Lost Within.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
15,Paragon,A.N.O./Shadowx,Paragon,Paragon.jpg,4:27,"A.N.O.,Shadowx - Paragon.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
16,Dancin (KRONO Remix),Aaron Smith/Vimisu,最新热歌慢摇77,Dancin (KRONO Remix).jpg,4:16,"Aaron Smith,Vimisu - Dancin (KRONO Remix).mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
17,Clsr (Aash Mehta Flip),Aash Mehta/The Chainsmokers,Clsr (Aash Mehta Flip),Clsr (Aash Mehta Flip).jpg,4:41,"Aash Mehta,The Chainsmokers - Clsr (Aash Mehta Flip).mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
18,Holiday,Achordion/Tomoko Mitsuda,Life,Holiday.jpg,4:48,"Achordion,Tomoko Mitsuda - Holiday.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
19,Visions,Acreix,Visions,Visions.jpg,3:18,Acreix - Visions.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
20,Galaxy,Adam Smits,Galaxy,Galaxy.jpg,3:48,Adam Smits - Galaxy.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
21,High (Radio Edit),Addal/Mida/KiFi,High,High (Radio Edit).jpg,2:36,"Addal,Mida,KiFi - High (Radio Edit).mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
22,Crash 2.0 (Adventure Club vs Dallask),Adventure Club/DallasK,Crash 2.0 (Adventure Club vs Dallask),Crash 2.0 (Adventure Club vs Dallask).jpg,4:14,"Adventure Club,DallasK - Crash 2.0 (Adventure Club vs Dallask).mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
23,Limitless,Adventure Club/Delaney Jane,Limitless,Limitless.jpg,4:04,"Adventure Club,Delaney Jane - Limitless.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
24,Attention,Aero Chord/Danyka Nadeau,Attention,Attention.jpg,3:27,"Aero Chord,Danyka Nadeau - Attention.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
25,Raccoon City,Aether/SizzleBird/Veela,Alchemy (Liquicity Presents),Raccoon City.jpg,3:47,"Aether,SizzleBird,Veela - Raccoon City.mp3",2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
26,Take Over Control,Afrojack,Take Over Control,Take Over Control.jpg,3:41,Afrojack - Take Over Control - UK Radio Edit.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
28,Courage,Ahrix,The Beginning,Courage.jpg,3:22,Ahrix - Courage.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
29,Evolving,Ahrix,Evolving,Evolving.jpg,3:24,Ahrix - Evolving.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
30,Frisbee,Ahxello,Frisbee,Frisbee.jpg,3:11,Ahxello - Frisbee.mp3,2018-12-23,2018-12-23 02:57:54,2018-12-23 02:57:54
31,Revolution,Ahxello,Revolution,Revolution.jpg,3:03,Ahxello - Revolution.mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
32,Cherry Cheeks,Aika,Cherry Cheeks,Cherry Cheeks.jpg,4:09,Aika - Cherry Cheeks.mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
33,ONE,Aimer,ONE / 花の唄 / 六等星の夜 Magic Blue ver. (初回生産限定盤),ONE.jpg,5:31,Aimer - ONE.mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
34,永久の宴,Aiobahn/YUC'e,永久の宴,永久の宴.jpg,2:57,"Aiobahn,YUC'e - 永久の宴.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
35,深淵のマーメイド,Aiobahn/YUC'e,深淵のマーメイド,深淵のマーメイド.jpg,2:58,"Aiobahn,YUC'e - 深淵のマーメイド.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
36,枕元にゴースト,Aiobahn/Yunomi,枕元にゴースト,枕元にゴースト.jpg,3:44,"Aiobahn,Yunomi - 枕元にゴースト.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
37,Make You Mine,Aire Atlantica/Ameria,Make You Mine,Make You Mine.jpg,3:22,"Aire Atlantica,Ameria - Make You Mine.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
38,Stitches  (Airia Remix),Airia/Conor Maynard,Stitches  (Airia Remix),Stitches  (Airia Remix).jpg,4:41,"Airia,Conor Maynard - Stitches  (Airia Remix).mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
39,Let the Games Begin,AJR,Let the Games Begin ,Let the Games Begin.jpg,3:21,AJR - Let the Games Begin.mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
40,El ultimo indio moxicano (song from the film 'The last Mohican'),Alborada Del Inka,Amazonas,El ultimo indio moxicano (song from the film 'The last Mohican').jpg,4:36,Alborada Del Inka - El ultimo indio moxicano (song from the film 'The last Mohican').mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
41,Qapad Nan,Alborada Del Inka,Alborada Del Inka 2,Qapad Nan.jpg,5:03,Alborada Del Inka - Qapad Nan.mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
42,Counting Stars,Alex Goot/Chrissy Costanza/Kurt Hugo Schneider,"Alex Goot & Friends, Vol. 3",Counting Stars.jpg,3:23,"Alex Goot,Chrissy Costanza,Kurt Hugo Schneider - Counting Stars.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
43,Let Me Love You,Alex Goot/Kurt Hugo Schneider/Against the Current,"Alex Goot & Friends, Vol. 5",Let Me Love You.jpg,3:05,"Alex Goot,Kurt Hugo Schneider,Against the Current - Let Me Love You.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
44,Bring Back The Summer,Alex Schulz,Bring Back The Summer,Bring Back The Summer.jpg,3:07,Alex Schulz - Bring Back The Summer.mp3,2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
45,San Francisco (Alex Schulz Remix RADIO EDIT),Alex Schulz/Courier,San Francisco (Alex Schulz Remix RADIO EDIT),San Francisco (Alex Schulz Remix RADIO EDIT).jpg,2:59,"Alex Schulz,Courier - San Francisco (Alex Schulz Remix RADIO EDIT).mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
46,KawaiiStep,Alex Skrindo/Geoxor,KawaiiStep,KawaiiStep.jpg,4:52,"Alex Skrindo,Geoxor - KawaiiStep.mp3",2018-12-23,2018-12-23 02:57:55,2018-12-23 02:57:55
47,The Sun (Original Mix),Alexander Byrka/EdNikoff,Elliptical Sun Sampler 009,The Sun (Original Mix).jpg,7:35,"Alexander Byrka,EdNikoff - The Sun (Original Mix).mp3",2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
48,Whiskey and Morphine,Alexander Jean,Head High,Whiskey and Morphine.jpg,5:05,Alexander Jean - Whiskey and Morphine.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
49,Prelude,Alexandra Streliski,Pianoscope,Prelude.jpg,1:59,Alexandra Streliski - Prelude.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
50,Downtown,Allie X,CollXtion II,Downtown.jpg,3:51,Allie X - Downtown.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
51,Lifted,Allie X,CollXtion II,Lifted.jpg,3:11,Allie X - Lifted.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
52,Paper Love,Allie X,CollXtion II,Paper Love.jpg,3:17,Allie X - Paper Love (1).mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
53,Paper Love,Allie X,Paper Love,Paper Love.jpg,3:17,Allie X - Paper Love.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
54,That's So Us,Allie X,That's So Us,That's So Us.jpg,3:35,Allie X - That's So Us.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
55,Alice Maestera,Alstroemeria Records,Harmony,Alice Maestera.jpg,6:07,Alstroemeria Records - Alice Maestera.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
56,Ruby Feat. Aori (Alwone remix),Alwone/Kaivaan,Ruby Feat. Aori (Alwone remix),Ruby Feat. Aori (Alwone remix).jpg,4:53,"Alwone,Kaivaan - Ruby Feat. Aori (Alwone remix).mp3",2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
57,Maps,Alyson Stoner/MAX,Maps,Maps.jpg,3:18,"Alyson Stoner,MAX - Maps.mp3",2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
58,Shrine of Light (Full Version),Andreas B.,Shrine of Light (Full Version),Shrine of Light (Full Version).jpg,3:47,Andreas B. - Shrine of Light (Full Version).mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
59,We Move Together As One (Andromulus Remix),Andromulus/Lúcio,We Move Together As One (Andromulus Remix),We Move Together As One (Andromulus Remix).jpg,4:51,"Andromulus,Lúcio - We Move Together As One (Andromulus Remix).mp3",2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
60,The Swan (Carnival of the Animals),André Rieu,The 100 Most Beautiful Melodies (6 CD Box Set),The Swan (Carnival of the Animals).jpg,3:13,André Rieu - The Swan (Carnival of the Animals).mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
61,Zorba's Dance,André Rieu,The 100 Most Beautiful Melodies (6 CD Box Set),Zorba's Dance.jpg,3:04,André Rieu - Zorba's Dance.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
62,Something Just Like This (Megamix),AnDyWuMUSICLAND,Something Just Like This,Something Just Like This (Megamix).jpg,4:09,AnDyWuMUSICLAND - Something Just Like This (Megamix).mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
63,Coco Jamboo (Calippo Remix),Angelika Vee/Calippo,Coco Jamboo,Coco Jamboo (Calippo Remix).jpg,3:21,"Angelika Vee,Calippo - Coco Jamboo (Calippo Remix).mp3",2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
64,Breathe Into Me,Angelika Vee/Sons Of Maria,Breathe Into Me,Breathe Into Me.jpg,3:13,"Angelika Vee,Sons Of Maria - Breathe Into Me.mp3",2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
65,Too Far,Anna F,King in the Mirror,Too Far.jpg,3:59,Anna F - Too Far.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
66,Hide,Anna Yvette,Hide,Hide.jpg,3:37,Anna Yvette - Hide.mp3,2018-12-23,2018-12-23 02:57:56,2018-12-23 02:57:56
69,Love You Like the Movies,Anthem Lights,Escape,Love You Like the Movies.jpg,3:48,Anthem Lights - Love You Like the Movies.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
70,Something Just Like This,Anthony Keyrouz/Romy Wave,Something Just Like This,Something Just Like This.jpg,3:48,"Anthony Keyrouz,Romy Wave - Something Just Like This.mp3",2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
71,Slow Down,Anton Borin,Slow Down,Slow Down.jpg,3:35,Anton Borin - Slow Down.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
72,Xian,Antti Martikainen,The Last Chronicle,Xian.jpg,9:01,Antti Martikainen - Xian.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
73,ぱられループ を歌ってみた,aori,ぱられループ を歌ってみた,ぱられループ を歌ってみた.jpg,3:34,aori - ぱられループ を歌ってみた.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
74,Fade Away (Instrumental),Approaching Nirvana,Evolve,Fade Away (Instrumental).jpg,3:25,Approaching Nirvana - Fade Away (Instrumental).mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
75,Revenant,Approaching Nirvana,Revenant,Revenant.jpg,3:37,Approaching Nirvana - Revenant.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
76,Space Oddity,ARForest,Space Oddity,Space Oddity.jpg,4:17,ARForest - Space Oddity.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
77,White Noise,ARForest,White Noise,White Noise.jpg,2:02,ARForest - White Noise.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
78,Afternoon In Venice,Armik,Piano Nights,Afternoon In Venice.jpg,4:43,Armik - Afternoon In Venice.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
79,Pure Paradise,Armik,Gypsy Flame,Pure Paradise.jpg,5:15,Armik - Pure Paradise.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
80,Red Roses,Armik,Piano Nights,Red Roses.jpg,4:34,Armik - Red Roses.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
81,Live The Night,Armon,Live The Night,Live The Night.jpg,4:05,Armon - Live The Night.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
82,True Stories (Aroze Violin Remix),Aroze/Axero,True Stories (Aroze Violin Remix),True Stories (Aroze Violin Remix).jpg,4:34,"Aroze,Axero - True Stories (Aroze Violin Remix).mp3",2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
83,Idea Of You,Arty/Eric Nam,Idea Of You,Idea Of You.jpg,3:42,"Arty,Eric Nam - Idea Of You.mp3",2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
84,Home (Cover),Ash/Jad,Home (Cover) ,Home (Cover).jpg,3:07,"Ash,Jad - Home (Cover).mp3",2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
85,Here With You,Asher Book,Here With You,Here With You.jpg,3:45,Asher Book - Here With You.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
86,Elizabeth,Ashram,For My Sun,Elizabeth.jpg,2:35,Ashram - Elizabeth.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
87,Second Guess (Extended Mix),Ashworth,Second Guess,Second Guess (Extended Mix).jpg,3:27,Ashworth - Second Guess (Extended Mix).mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
88,Night Vision,Atef/AcyD,Night Vision,Night Vision.jpg,3:33,"Atef,AcyD - Night Vision.mp3",2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
89,Kill Me,Atom Smash,Kill Me,Kill Me.jpg,4:05,Atom Smash - Kill Me.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
90,i still love u,atsum,i still love u,i still love u.jpg,1:37,atsum - i still love u.mp3,2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
91,Attention (Original Vocal Mix),Attractive Deep Sound/Sergey Wednesday,Trance Tattoe #35,Attention (Original Vocal Mix).jpg,7:09,"Attractive Deep Sound,Sergey Wednesday - Attention (Original Vocal Mix).mp3",2018-12-23,2018-12-23 02:57:57,2018-12-23 02:57:57
92,Attention feat. Sergey Wednesday (Original Vocal Mix) - remix,Attractive Deep Sound/Sergey Wednesday,Vocal Trance Essentials Vol - 9,Attention feat. Sergey Wednesday (Original Vocal Mix) - remix.jpg,7:09,"Attractive Deep Sound,Sergey Wednesday - Attention feat. Sergey Wednesday (Original Vocal Mix) - remix.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
93,Sorry(Original Mix),AVALON,Sorry,Sorry(Original Mix).jpg,3:50,AVALON - Sorry(Original Mix).mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
94,Always On The Run,Avicii/Noonie Bao,トゥルー(初回限定盤) [Limited Edition],Always On The Run.jpg,4:55,"Avicii,Noonie Bao - Always On The Run.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
95,All You Need Is Love,Avicii/Ruth-Anne Cunnigham,トゥルー(初回限定盤) [Limited Edition],All You Need Is Love.jpg,6:21,"Avicii,Ruth-Anne Cunnigham - All You Need Is Love.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
96,今夜だけ間違いじゃないことにしてあげる,Awesome City Club,今夜だけ間違いじゃないことにしてあげる,今夜だけ間違いじゃないことにしてあげる.jpg,4:40,Awesome City Club - 今夜だけ間違いじゃないことにしてあげる.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
97,Dusk (Original Mix),Axero,Dusk,Dusk (Original Mix).jpg,4:14,Axero - Dusk (Original Mix).mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
98,Free,Axero,Free,Free.jpg,3:15,Axero - Free.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
99,River (Original Mix),Axero,River,River (Original Mix).jpg,3:44,Axero - River (Original Mix).mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
100,Trip,Axero,Trip,Trip.jpg,3:08,Axero - Trip.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
101,Dreams (Original Mix),Axlance/Luka Krajina,Dreams,Dreams (Original Mix).jpg,3:15,"Axlance,Luka Krajina - Dreams (Original Mix).mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
102,You,Axol/Alex Skrindo,You,You.jpg,3:18,"Axol,Alex Skrindo - You.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
103,Survivors [Radio Mix],Axwanging/Emily Harder,Survivors,Survivors [Radio Mix].jpg,3:13,"Axwanging,Emily Harder - Survivors [Radio Mix].mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
104,E☆Right,AYUMI KAWAKITA,WINTER LOVE,E☆Right.jpg,3:55,AYUMI KAWAKITA - E☆Right.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
105,Хоп,Azis,Azis 2014,Хоп.jpg,3:07,Azis - Хоп.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
106,Rainbow,B0untya/Ulchero,Rainbow,Rainbow.jpg,3:08,"B0untya,Ulchero - Rainbow.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
107,Believe (B3NJAMIN Remix),B3NJAMIN/Thomas Gold/Bright Lights,Believe (B3NJAMIN Remix),Believe (B3NJAMIN Remix).jpg,5:11,"B3NJAMIN,Thomas Gold,Bright Lights - Believe (B3NJAMIN Remix).mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
108,eternal groove,Baq5,FILE CORRUPTED,eternal groove.jpg,2:49,Baq5 - eternal groove.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
109,romance,Baq5,FILE CORRUPTED,romance.jpg,3:34,Baq5 - romance.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
110,the incredible food groove,Baq5,FILE CORRUPTED,the incredible food groove.jpg,4:03,Baq5 - the incredible food groove.mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
111,Open Your Eyes (Deep Blue Songspell),Bea Miller,Open Your Eyes (Deep Blue Songspell),Open Your Eyes (Deep Blue Songspell).jpg,3:15,Bea Miller - Open Your Eyes (Deep Blue Songspell).mp3,2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
112,It's Summer Now,Beatnerz/Lajo/Hoski,It's Summer Now,It's Summer Now.jpg,3:05,"Beatnerz,Lajo,Hoski - It's Summer Now.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
113,Quicksand (BEAUZ Dreamix),BEAUZ/Feenixpawl/APEK,Quicksand (BEAUZ Dreamix),Quicksand (BEAUZ Dreamix).jpg,3:10,"BEAUZ,Feenixpawl,APEK - Quicksand (BEAUZ Dreamix).mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
114,Undertale,Ben Briggs/Besso0 & Dodger,Straight from the Underground,Undertale.jpg,3:22,"Ben Briggs,Besso0 & Dodger - Undertale.mp3",2018-12-23,2018-12-23 02:57:58,2018-12-23 02:57:58
115,Right Now,ben maxwell/Aviella,Right Now,Right Now.jpg,3:21,"ben maxwell,Aviella - Right Now.mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
116,Dreaming Awake (Original Mix),Bernn/Seth Somni,Dreaming Awake,Dreaming Awake (Original Mix).jpg,4:09,"Bernn,Seth Somni - Dreaming Awake (Original Mix).mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
117,The Signal,BertycoX,最新热歌慢摇14,The Signal.jpg,5:31,BertycoX - The Signal.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
118,What You Wanted,Betablock3r,What You Wanted,What You Wanted.jpg,3:34,Betablock3r - What You Wanted.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
119,Don't You Worry Child,Beth/Charming Horses,Deep Sounds Vol. 5 (The Very Best Of Deep House),Don't You Worry Child.jpg,3:36,"Beth,Charming Horses - Don't You Worry Child.mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
120,Mindreading - Original Mix,Biotones,VA-Elliptical Sun Sampler 001,Mindreading - Original Mix.jpg,5:53,Biotones - Mindreading - Original Mix.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
121,The Drift,Blackmill,Miracle,The Drift.jpg,3:26,Blackmill - The Drift.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
122,COSMOS(Extended),BlackY's BEATFLOOR,AsterhYthm,COSMOS(Extended).jpg,5:26,BlackY's BEATFLOOR - COSMOS(Extended).mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
123,太阳のベール,BLU-SWING/Vasko Vassilev/Pamela Nicholson,FIND YOUR WAY,太阳のベール.jpg,4:42,"BLU-SWING,Vasko Vassilev,Pamela Nicholson - 太阳のベール.mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
124,Suit Up,Blue Stahli,Antisleep Vol. 03,Suit Up.jpg,2:25,Blue Stahli - Suit Up.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
125,Lost & Found (Original Mix),Bolier/Bitter’s Kiss/Redondo,Lost & Found,Lost & Found (Original Mix).jpg,4:41,"Bolier,Bitter’s Kiss,Redondo - Lost & Found (Original Mix).mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
126,Cheating Love,Born Stranger/Caitlyn Scarlett,Cheating Love,Cheating Love.jpg,3:16,"Born Stranger,Caitlyn Scarlett - Cheating Love.mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
127,GOOD LUCK,BPM15Q,BPM15Q ALL SONGS,GOOD LUCK.jpg,3:17,BPM15Q - GOOD LUCK.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
128,コクハクワープ,BPM15Q,BPM15Q ALL SONGS,コクハクワープ.jpg,3:26,BPM15Q - コクハクワープ.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
129,Dogs of War,Brand X Music,Brand X Music Catalogue -Volume 12,Dogs of War.jpg,2:26,Brand X Music - Dogs of War.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
130,Helmet to Helmet,Brand X Music,Oblivion Rise,Helmet to Helmet.jpg,2:42,Brand X Music - Helmet to Helmet.mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
131,Into The Night (Original Mix),Breno,Into The Night,Into The Night (Original Mix).jpg,5:37,Breno - Into The Night (Original Mix).mp3,2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
132,Joyride,Brooks/Bassjackers,Joyride,Joyride.jpg,3:31,"Brooks,Bassjackers - Joyride.mp3",2018-12-23,2018-12-23 02:57:59,2018-12-23 02:57:59
